country_code,iata,airport,latitude,longitude
IN,VTZ,Visakhapatnam Airport,17.7212,83.2245
IN,IXT,Pasighat Airport,28.0661,95.3356
IN,IXV,Along Airport,28.1753,94.802
IN,TEI,Tezu Airport,27.9412,96.1344
IN,ZER,Zero Airport (Ziro Airport),27.5883,93.8281
IN,DEP,Daporijo Airport,27.9855,94.2228
IN,DIB,Dibrugarh Airport (Mohanbari Airport),27.4839,95.0169
IN,GAU,Lokpriya Gopinath Bordoloi International Airport,26.1061,91.5859
IN,IXI,Lilabari Airport,27.2955,94.0976
IN,IXN,Khowai Airport,24.0619,91.6039
IN,IXQ,Kamalpur Airport,24.1317,91.8142
IN,IXS,Silchar Airport (Kumbhirgram Air Force Base),24.9129,92.9787
IN,JRH,Jorhat Airport (Rowriah Airport),26.7315,94.1755
IN,RUP,Rupsi Airport,26.1397,89.91
IN,TEZ,Tezpur Airport,26.7091,92.7847
IN,DBR,Darbhanga Airport,26.1947,85.9175
IN,GAY,Gaya Airport (Bodhgaya Airport),24.7443,84.9512
IN,MZU,Muzaffarpur Airport,26.1191,85.3137
IN,PAT,Lok Nayak Jayaprakash Airport,25.5913,85.088
IN,IXC,Chandigarh Airport,30.6735,76.7885
IN,JGB,Jagdalpur Airport,19.0743,82.0368
IN,PAB,Bilaspur Airport,21.9884,82.111
IN,RPR,Swami Vivekananda Airport,21.1804,81.7388
IN,DIU,Diu Airport,20.7131,70.9211
IN,NMB,Daman Airport,20.4344,72.8432
IN,DEL,Indira Gandhi International Airport,28.5665,77.1031
IN,GOI,Goa International Airport (Dabolim Airport),15.3808,73.8314
IN,AMD,Sardar Vallabhbhai Patel International Airport,23.0772,72.6347
IN,BDQ,Vadodara Airport (Civil Airport Harni),22.3362,73.2263
IN,BHJ,Bhuj Airport / Bhuj Rudra Mata Air Force Base,23.2878,69.6702
IN,BHU,Bhavnagar Airport,21.7522,72.1852
IN,IXK,Keshod Airport,21.3171,70.2704
IN,IXY,Kandla Airport (Gandhidham Airport),23.1127,70.1003
IN,JGA,Jamnagar Airport (Govardhanpur Airport),22.4655,70.0126
IN,PBD,Porbandar Airport,21.6487,69.6572
IN,RAJ,Rajkot Airport,22.3092,70.7795
IN,STV,Surat Airport,21.1141,72.7418
IN,HSS,Hisar Airport,29.1794,75.7553
IN,DHM,Gaggal Airport,32.1651,76.2634
IN,KUU,Bhuntar Airport (Kullu Manali Airport),31.8767,77.1544
IN,SLV,Shimla Airport,31.0818,77.068
IN,IXJ,Jammu Airport (Satwari Airport),32.6891,74.8374
IN,IXL,Kushok Bakula Rimpochee Airport,34.1359,77.5465
IN,RJI,Rajauri Airport,33.3779,74.3152
IN,SXR,Sheikh ul Alam International Airport,33.9871,74.7742
IN,DBD,Dhanbad Airport,23.834,86.4253
IN,IXR,Birsa Munda Airport,23.3143,85.3217
IN,IXW,Sonari Airport,22.8132,86.1688
IN,BEP,Bellary Airport,15.1628,76.8828
IN,BLR,Kempegowda International Airport,13.1979,77.7063
IN,HBX,Hubli Airport,15.3617,75.0849
IN,IXE,Mangalore Airport,12.9613,74.8901
IN,IXG,Belgaum Airport,15.8593,74.6183
IN,MYQ,Mysore Airport (Mandakalli Airport),12.23,76.6558
IN,VDY,Vidyanagar Airport (Jindal Airport),15.175,76.6349
IN,CCJ,Calicut International Airport,11.1368,75.9553
IN,CNN,Kannur International Airport,11.9186,75.5472
IN,COK,Cochin International Airport (Nedumbassery Airport),10.152,76.4019
IN,TRV,Trivandrum International Airport,8.48212,76.9201
IN,AGX,Agatti Aerodrome,10.8237,72.176
IN,BHO,Raja Bhoj Airport,23.2875,77.3374
IN,GUX,Guna Airport,24.6547,77.3473
IN,GWL,Rajmata Vijaya Raje Scindia Airport (Gwalior Airport),26.2933,78.2278
IN,HJR,Civil Aerodrome Khajuraho,24.8172,79.9186
IN,IDR,Devi Ahilyabai Holkar International Airport,22.7218,75.8011
IN,JLR,Jabalpur Airport (Dumna Airport),23.1778,80.052
IN,REW,Churhata Airport,24.5034,81.2203
IN,TNI,Satna Airport,24.5623,80.8549
IN,AKD,Akola Airport,20.699,77.0586
IN,BOM,Chhatrapati Shivaji International Airport,19.0887,72.8679
IN,ISK,Nashik Airport,20.1191,73.9129
IN,IXU,Aurangabad Airport (Chikkalthana Airport),19.8627,75.3981
IN,JLG,Jalgaon Airport,20.9614,75.6192
IN,KLH,Kolhapur Airport,16.6647,74.2894
IN,LTU,Latur Airport,18.4115,76.4647
IN,NAG,Dr. Babasaheb Ambedkar International Airport,21.0922,79.0472
IN,NDC,Shri Guru Gobind Singh Ji Airport,19.1833,77.3167
IN,PNQ,Pune Airport,18.5821,73.9197
IN,RTC,Ratnagiri Airport,17.0136,73.3278
IN,SAG,Shirdi Airport,19.6886,74.3789
IN,SSE,Solapur Airport,17.628,75.9348
IN,IMF,Imphal International Airport (Tulihal Airport),24.76,93.8967
IN,SHL,Shillong Airport (Barapani Airport),25.7036,91.9787
IN,AJL,Lengpui Airport,23.8406,92.6197
IN,DMU,Dimapur Airport,25.8839,93.7711
IN,BBI,Biju Patnaik International Airport,20.2444,85.8178
IN,JSA,Jaisalmer Airport,26.8887,70.865
IN,PYB,Jeypore Airport,18.88,82.552
IN,RRK,Rourkela Airport,22.2567,84.8146
IN,PNY,Puducherry Airport,11.968,79.812
IN,AIP,Adampur Airport,31.4331,75.7606
IN,ATQ,Sri Guru Ram Dass Jee International Airport,31.7096,74.7973
IN,BUP,Bathinda Airport (Bhisiana Air Force Station),30.2701,74.7558
IN,IXP,Pathankot Airport,32.2336,75.6344
IN,LUH,Sahnewal Airport (Ludhiana Airport),30.8547,75.9526
IN,BKB,Nal Airport,28.0706,73.2072
IN,JAI,Jaipur International Airport,26.8242,75.8122
IN,JDH,Jodhpur Airport,26.2511,73.0489
IN,KQH,Ajmer Kishangarh Airport,26.6015,74.8141
IN,KTU,Kota Airport,25.1602,75.8456
IN,UDR,Maharana Pratap Airport,24.6177,73.8961
IN,CJB,Coimbatore International Airport,11.03,77.0434
IN,IXM,Madurai Airport,9.83451,78.0934
IN,MAA,Chennai International Airport,12.99,80.1693
IN,NVY,Neyveli Airport,11.613,79.5274
IN,SXV,Salem Airport,11.7833,78.0656
IN,TCR,Tuticorin Airport,8.72424,78.0258
IN,TJV,Thanjavur Air Force Station,10.7224,79.1016
IN,TRZ,Tiruchirappalli International Airport,10.7654,78.7097
IN,BPM,Begumpet Airport,17.4531,78.4676
IN,HYD,Rajiv Gandhi International Airport,17.2313,78.4299
IN,RMD,Ramagundam Airport (Basanth Nagar Airport),18.701,79.3923
IN,WGC,Warangal Airport,17.9144,79.6022
IN,IXA,Agartala Airport (Singerbhil Airport),23.887,91.2404
IN,IXH,Kailashahar Airport,24.3082,92.0072
IN,AGR,Agra Airport,27.1558,77.9609
IN,GOP,Gorakhpur Airport,26.7397,83.4497
IN,IXD,Allahabad Airport (Bamrauli Air Force Base),25.4401,81.7339
IN,KNU,Kanpur Airport (Chakeri Air Force Station),26.4043,80.4101
IN,LKO,Chaudhary Charan Singh International Airport,26.7606,80.8893
IN,VNS,Lal Bahadur Shastri Airport,25.4524,82.8593
IN,DED,Jolly Grant Airport,30.1897,78.1803
IN,PGH,Pantnagar Airport,29.0334,79.4737
IN,CCU,Netaji Subhas Chandra Bose International Airport,22.6547,88.4467
IN,COH,Cooch Behar Airport,26.3305,89.4672
IN,IXB,Bagdogra Airport,26.6812,88.3286
IN,LDA,Malda Airport,25.033,88.133
IN,RDP,Kazi Nazrul Islam Airport,23.6225,87.243
IN,RGH,Balurghat Airport,25.2617,88.7956
IQ,IQA,Al Asad Airbase,33.7856,42.4412
IQ,TQD,Al-Taqaddum Air Base,33.3381,43.5971
IQ,BSR,Basra International Airport,30.5491,47.6621
IQ,NJF,Al Najaf International Airport,31.9899,44.4043
IQ,EBL,Erbil International Airport,36.2376,43.9632
IQ,ISU,Sulaimaniyah International Airport,35.5617,45.3167
IQ,BGW,Baghdad International Airport,33.2625,44.2346
IQ,BMN,Bamarni Airport,37.0988,43.2666
IQ,KIK,Kirkuk Airport,35.4695,44.3489
IQ,OSM,Mosul International Airport,36.3058,43.1474
IQ,RQW,Qayyarah Airfield West,35.7672,43.1251
IR,PYK,Payam International Airport,35.7761,50.8267
IR,ADU,Ardabil Airport,38.3257,48.4244
IR,PFQ,Parsabad-Moghan Airport,39.6036,47.8815
IR,HGE,Higuerote Airport,10.4625,-66.0928
IR,IMQ,Maku International Airport,39.33,44.43
IR,KHY,Khoy Airport,38.4275,44.9736
IR,OMH,Urmia Airport,37.6681,45.0687
IR,TIA,Tirana International Airport,41.4147,19.7206
IR,ACP,Sahand Airport,37.348,46.1279
IR,TBZ,Tabriz International Airport,38.1339,46.235
IR,BUZ,Bushehr Airport,28.9448,50.8346
IR,IAQ,Bahregan Airport,29.84,50.2728
IR,KHA,Khaneh Airport (Piranshahr Airport),36.7333,45.15
IR,KHK,Kharg Airport,29.2603,50.3239
IR,KNR,Jam Airport,27.8205,52.3522
IR,PGU,Persian Gulf Airport,27.3796,52.7377
IR,CQD,Shahrekord Airport,32.2972,50.8422
IR,IFH,Hesa Air Base,32.9289,51.5611
IR,IFN,Isfahan International Airport (Shahid Beheshti Int'l),32.7508,51.8613
IR,FAZ,Fasa Airport,28.8918,53.7233
IR,JAR,Jahrom Airport,28.5867,53.5791
IR,LFM,Lamerd Airport,27.3727,53.1888
IR,LRR,Larestan International Airport,27.6747,54.3833
IR,SYZ,Shiraz International Airport (Shahid Dastghaib Int'l),29.5392,52.5898
IR,RAS,Rasht Airport,37.3233,49.6178
IR,GBT,Gorgan Airport,36.9094,54.4013
IR,KLM,Kalaleh Airport,37.3833,55.452
IR,HDM,Hamadan Airport,34.8692,48.5525
IR,NUJ,Hamedan Air Base (Nogeh Airport),35.2117,48.6533
IR,AEU,Abu Musa Airport,25.8757,55.033
IR,BDH,Bandar Lengeh Airport,26.532,54.8248
IR,BND,Bandar Abbas International Airport,27.2183,56.3778
IR,GSM,Dayrestan Airport (Qeshm International Airport),26.7546,55.9024
IR,HDR,Havadarya Airport,27.1583,56.1725
IR,KIH,Kish International Airport,26.5262,53.9802
IR,LVP,Lavan Airport,26.8103,53.3563
IR,SXI,Sirri Island Airport,25.9089,54.5394
IR,IIL,Ilam Airport,33.5866,46.4048
IR,BXR,Bam Airport,29.0842,58.45
IR,JYR,Jiroft Airport,28.7269,57.6703
IR,KER,Kerman Airport,30.2744,56.9511
IR,RJN,Rafsanjan Airport,30.2977,56.0511
IR,SYJ,Sirjan Airport,29.5509,55.6727
IR,KSH,Shahid Ashrafi Esfahani Airport (Kermanshah Airport),34.3459,47.1581
IR,TCX,Tabas Airport,33.6678,56.8927
IR,XBJ,Birjand International Airport,32.8981,59.2661
IR,AFZ,Sabzevar Airport,36.1681,57.5952
IR,CKT,Sarakhs Airport,36.5012,61.0649
IR,MHD,Mashhad International Airport (Shahid Hashemi Nejad Airport),36.2352,59.641
IR,BJB,Bojnord Airport,37.493,57.3082
IR,ABD,Abadan International Airport,30.3711,48.2283
IR,AKW,Aghajari Airport,30.7444,49.6772
IR,AWZ,Ahvaz International Airport,31.3374,48.762
IR,DEF,Dezful Airport,32.4344,48.3976
IR,MRX,Mahshahr Airport,30.5562,49.1519
IR,OMI,Omidiyeh Air Base,30.8352,49.5349
IR,GCH,Gachsaran Airport,30.3376,50.828
IR,YES,Yasuj Airport,30.7005,51.5451
IR,SDG,Sanandaj Airport,35.2459,47.0092
IR,KHD,Khorramabad Airport,33.4354,48.2829
IR,AJK,Arak Airport,34.1381,49.8473
IR,BSM,Bishe Kola Air Base,36.6551,52.3496
IR,NSH,Noshahr Airport,36.6633,51.4647
IR,RZR,Ramsar International Airport,36.9099,50.6796
IR,SRY,Dasht-e Naz Airport,36.6358,53.1936
IR,GZW,Qazvin Airport,36.2401,50.0471
IR,RUD,Shahroud Airport,36.4253,55.1042
IR,SNX,Semnan Municipal Airport,35.5911,53.4951
IR,ACZ,Zabol Airport,31.0983,61.5439
IR,AMB,Ambilobe Airport,-13.1884,48.988
IR,ANM,Antsirabato Airport,-14.9994,50.3202
IR,DIE,Arrachart Airport,-12.3494,49.2917
IR,DOA,Doany Airport,-14.3681,49.5108
IR,IHR,Iranshahr Airport,27.2361,60.72
IR,IVA,Ambanja Airport,-13.4848,48.6327
IR,NOS,Fascene Airport,-13.3121,48.3148
IR,SVB,Sambava Airport,-14.2786,50.1747
IR,VOH,Vohemar Airport,-13.3758,50.0028
IR,ZAH,Zahedan Airport,29.4757,60.9062
IR,ZBR,Konarak Airport,25.4433,60.3821
IR,ZWA,Andapa Airport,-14.6517,49.6206
IR,IKA,Imam Khomeini International Airport,35.4161,51.1522
IR,KKS,Kashan Airport,33.8953,51.577
IR,THR,Mehrabad International Airport,35.6892,51.3134
IR,AZD,Shahid Sadooghi Airport,31.9049,54.2765
IR,JWN,Zanjan Airport,36.7737,48.3594
IS,BGJ,Borgarfjorour Eystri Airport,65.5164,-13.805
IS,DJU,Djupivogur Airport,64.6442,-14.2828
IS,HFN,Hornafjorour Airport,64.2956,-15.2272
IS,RKV,Reykjavík Airport,64.13,-21.9406
IS,AEY,Akureyri Airport,65.66,-18.0727
IS,BJD,Bakkafjorour Airport,66.0219,-14.8244
IS,BXV,Breiodalsvik Airport,64.79,-14.0228
IS,EGS,Egilsstaoir Airport,65.2833,-14.4014
IS,FAS,Faskruosfjorour Airport,64.9317,-14.0606
IS,GRY,Grimsey Airport,66.5458,-18.0173
IS,HZK,Husavik Airport,65.9523,-17.426
IS,MVA,Myvatn Airport,65.6558,-16.9181
IS,NOR,Norofjorour Airport,65.1319,-13.7464
IS,OFJ,Olafsfjorour Airport,66.0833,-18.6667
IS,OPA,Kopasker Airport,66.3108,-16.4667
IS,RFN,Raufarhofn Airport,66.4064,-15.9183
IS,SIJ,Siglufjorour Airport,66.1333,-18.9167
IS,THO,Thorshofn Airport,66.2185,-15.3356
IS,VPN,Vopnafjorour Airport,65.7206,-14.8506
IS,BIU,Bildudalur Airport,65.6413,-23.5462
IS,BLO,Blonduos Airport,65.645,-20.2875
IS,OLI,Rif Airport,64.9114,-23.8231
IS,PFJ,Patreksfjorour Airport,65.5558,-23.965
IS,SAK,Sauoarkrokur Airport,65.7317,-19.5728
IS,FAG,Fagurholsmyri Airport,63.8747,-16.6411
IS,VEY,Vestmannaeyjar Airport,63.4243,-20.2789
IS,KEF,Keflavík International Airport,63.985,-22.6056
IS,FLI,Holt Airport,66.0142,-23.4417
IS,GJR,Gjogur Airport,65.9953,-21.3269
IS,HVK,Holmavik Airport,65.7047,-21.6964
IS,IFJ,Isafjorour Airport,66.0581,-23.1353
IS,RHA,Reykholar Airport,65.4526,-22.2061
IS,TEY,Thingeyri Airport,65.8703,-23.56
IS,GUU,Grundarfjorour Airport,64.9914,-23.2247
IS,SYK,Stykkisholmur Airport,65.0581,-22.7942
IT,PSR,Abruzzo Airport,42.4317,14.1811
IT,QAQ,L'Aquila-Preturo Airport,42.3799,13.3092
IT,CRV,Crotone Airport (Sant'Anna Airport),38.9972,17.0802
IT,REG,Reggio di Calabria Airport,38.0712,15.6516
IT,SUF,Lamezia Terme International Airport,38.9054,16.2423
IT,NAP,Naples International Airport,40.886,14.2908
IT,QSR,Salerno Costa d'Amalfi Airport (Pontecagnano Airport),40.6204,14.9113
IT,BLQ,Bologna Guglielmo Marconi Airport,44.5354,11.2887
IT,FRL,Forli International Airport (Luigi Ridolfi Airport),44.1948,12.0701
IT,RAN,Ravenna Airport,44.3639,12.225
IT,RMI,Federico Fellini International Airport,44.0203,12.6117
IT,AVB,Aviano Air Base,46.0319,12.5965
IT,TRS,Trieste - Friuli Venezia Giulia Airport,45.8275,13.4722
IT,UDN,Campoformido Airport,46.0322,13.1868
IT,FCO,Rome–Fiumicino International Airport,41.8003,12.2389
IT,ALL,Albenga Airport,44.0506,8.12743
IT,GOA,Genoa Cristoforo Colombo Airport,44.4133,8.8375
IT,BGY,Milan Bergamo Airport,45.66546,9.69948
IT,LIN,Milan-Linate Airport,45.4494,9.2783
IT,MXP,Milan-Malpensa Airport,45.6306,8.72811
IT,VBS,Brescia Airport (Gabriele D'Annunzio Airport),45.4289,10.3306
IT,AOI,Ancona Falconara Airport,43.6163,13.3623
IT,CUF,Cuneo International Airport,44.547,7.62322
IT,TRN,Turin Airport (Caselle Airport),45.2008,7.64963
IT,BDS,Brindisi - Salento Airport,40.6576,17.947
IT,BRI,Bari Karol Wojtyla Airport,41.1389,16.7606
IT,FOG,Foggia Gino Lisa Airport,41.4329,15.535
IT,LCC,Galatina Air Base,40.2392,18.1333
IT,TAR,Taranto-Grottaglie Airport,40.5175,17.4032
IT,AHO,Alghero-Fertilia Airport,40.6321,8.29077
IT,CAG,Cagliari Elmas Airport,39.2515,9.05428
IT,DCI,Decimomannu Air Base,39.3542,8.97248
IT,FNU,Oristano-Fenosu Airport,39.8953,8.64266
IT,OLB,Olbia Costa Smeralda Airport,40.8987,9.51763
IT,TTB,Tortoli Airport (Arbatax Airport),39.9188,9.68298
IT,CIY,Comiso Airport,36.9946,14.6072
IT,CTA,Catania-Fontanarossa Airport,37.4668,15.0664
IT,LMP,Lampedusa Airport,35.4979,12.6181
IT,NSY,Naval Air Station Sigonella,37.4017,14.9224
IT,PMO,Falcone-Borsellino Airport (Punta Raisi Airport),38.176,13.091
IT,PNL,Pantelleria Airport,36.8165,11.9689
IT,TPS,Vincenzo Florio Airport,37.9114,12.488
IT,EBA,Marina di Campo Airport,42.7603,10.2394
IT,FLR,Florence Airport,43.81,11.2051
IT,GRS,Grosseto Airport,42.7597,11.0719
IT,LCV,Lucca-Tassignano Airport,43.8258,10.5779
IT,PSA,Pisa International Airport (Galileo Galilei Airport),43.6839,10.3927
IT,SAY,Siena-Ampugnano Airport,43.2563,11.255
IT,BZO,Bolzano Airport,46.4602,11.3264
IT,PEG,Perugia San Francesco d'Assisi - Umbria International Airport,43.0959,12.5132
IT,AOT,Aosta Valley Airport,45.7385,7.36872
IT,BLX,Belluno Airport,46.1665,12.2504
IT,TSF,Treviso-Sant'Angelo Airport,45.6484,12.1944
IT,VCE,Venice Marco Polo Airport,45.5053,12.3519
IT,VIC,Vicenza Airport,45.5734,11.5295
IT,VRN,Verona Villafranca Airport,45.3957,10.8885
JE,JER,Jersey Airport,49.2081,-2.19528
JM,KTP,Tinson Pen Aerodrome,17.9886,-76.8238
JM,POT,Ken Jones Aerodrome,18.1988,-76.5345
JM,KIN,Norman Manley International Airport,17.9357,-76.7875
JM,MBJ,Sangster International Airport,18.5037,-77.9134
JM,OCJ,Ian Fleming International Airport,18.4042,-76.969
JM,NEG,Negril Aerodrome,18.3428,-78.3321
JO,AQJ,King Hussein International Airport,29.6116,35.0181
JO,ADJ,Amman Civil Airport (Marka International Airport),31.9727,35.9916
JO,OMF,King Hussein Air Base,32.3564,36.2592
JO,MPQ,Ma'an Airport,30.1667,35.7833
JO,AMM,Queen Alia International Airport,31.7226,35.9932
JP,NGO,Chubu Centrair International Airport,34.8584,136.805
JP,NKM,Nagoya Airfield (Komaki Airport),35.255,136.924
JP,AXT,Akita Airport,39.6156,140.219
JP,ONJ,Odate-Noshiro Airport,40.1919,140.371
JP,AOJ,Aomori Airport,40.7347,140.691
JP,HHE,JMSDF Hachinohe Air Base,40.5564,141.466
JP,MSJ,Misawa Air Base,40.7032,141.368
JP,MYJ,Matsuyama Airport,33.8272,132.7
JP,FKJ,Fukui Airport,36.1428,136.224
JP,FUK,Fukuoka Airport (Itazuke Air Base),33.5859,130.451
JP,KKJ,Kitakyushu Airport,33.8459,131.035
JP,FKS,Fukushima Airport,37.2274,140.431
JP,HIJ,Hiroshima Airport,34.4361,132.919
JP,HIW,Hiroshima-Nishi Airport,34.3669,132.414
JP,AKJ,Asahikawa Airport,43.6708,142.447
JP,HKD,Hakodate Airport,41.77,140.822
JP,KUH,Kushiro Airport,43.041,144.193
JP,MBE,Monbetsu Airport,44.3039,143.404
JP,MMB,Memanbetsu Airport,43.8806,144.164
JP,OBO,Tokachi-Obihiro Airport,42.7333,143.217
JP,OIR,Okushiri Airport,42.0717,139.433
JP,RBJ,Rebun Airport,45.455,141.039
JP,RIS,Rishiri Airport,45.242,141.186
JP,SHB,Nakashibetsu Airport,43.5775,144.96
JP,WKJ,Wakkanai Airport,45.4042,141.801
JP,TJH,Tajima Airport,35.5128,134.787
JP,IBR,Ibaraki Airport,36.1811,140.415
JP,KMQ,Komatsu Airport (Kanazawa Airport),36.3946,136.407
JP,NTQ,Noto Airport,37.2931,136.962
JP,HNA,Hanamaki Airport,39.4286,141.135
JP,TAK,Takamatsu Airport,34.2142,134.016
JP,ASJ,Amami Airport,28.4306,129.713
JP,KKX,Kikai Airport (Kikaiga Shima Airport),28.3213,129.928
JP,KOJ,Kagoshima Airport,31.8034,130.719
JP,KUM,Yakushima Airport,30.3856,130.659
JP,OKE,Okinoerabu Airport,27.4255,128.701
JP,RNJ,Yoron Airport,27.044,128.402
JP,TKN,Tokunoshima Airport,27.8364,128.881
JP,TNE,New Tanegashima Airport,30.6051,130.991
JP,NJA,Naval Air Facility Atsugi,35.4546,139.45
JP,KCZ,Kochi Ryoma Airport,33.5461,133.669
JP,AXJ,Amakusa Airfield,32.4825,130.159
JP,KMJ,Kumamoto Airport,32.8373,130.855
JP,SDJ,Sendai Airport,38.1397,140.917
JP,KMI,Miyazaki Airport,31.8772,131.449
JP,MMJ,Matsumoto Airport,36.1668,137.923
JP,FUJ,Fukue Airport (Goto-Fukue Airport),32.6663,128.833
JP,IKI,Iki Airport,33.749,129.785
JP,NGS,Nagasaki Airport,32.9169,129.914
JP,OMJ,Omura Airport,35.0833,140.1
JP,TSJ,Tsushima Airport,34.2849,129.331
JP,KIJ,Niigata Airport,37.9559,139.121
JP,SDS,Sado Airport,38.0602,138.414
JP,OIT,Oita Airport,33.4794,131.737
JP,OKJ,Okayama Airport,34.7569,133.855
JP,AGJ,Aguni Airport,26.5925,127.241
JP,DNA,Kadena Air Base,26.3556,127.768
JP,HTR,Hateruma Airport,24.0589,123.806
JP,IEJ,Iejima Airport,26.722,127.785
JP,ISG,New Ishigaki Airport,24.3964,124.245
JP,KJP,Kerama Airport,26.1683,127.293
JP,KTD,Kitadaito Airport,25.9447,131.327
JP,MMD,Minami-Daito Airport,25.8465,131.263
JP,MMY,Miyako Airport,24.7828,125.295
JP,OGN,Yonaguni Airport,24.4669,122.978
JP,OKA,Naha Airport,26.1958,127.646
JP,SHI,Shimojishima Airport,24.8267,125.145
JP,TRA,Tarama Airport,24.6539,124.675
JP,UEO,Kumejima Airport,26.3635,126.714
JP,KIX,Kansai International Airport,34.4305,135.23
JP,HSG,Saga Airport,33.1497,130.302
JP,IWJ,Iwami Airport (Hagi-Iwami Airport),34.6764,131.79
JP,IZO,Izumo Airport,35.4136,132.89
JP,FSZ,Shizuoka Airport (Mt. Fuji Shizuoka Airport),34.796,138.188
JP,TKS,Tokushima Airport,34.1328,134.607
JP,HAC,Hachijojima Airport,33.115,139.786
JP,HND,Haneda Airport,35.5533,139.781
JP,IWO,Iwo Jima Air Base,24.784,141.323
JP,MUS,Minami Torishima Airport,24.2897,153.979
JP,MYE,Miyakejima Airport,34.0736,139.56
JP,NRT,Narita International Airport,35.7653,140.386
JP,OIM,Oshima Airport,34.782,139.36
JP,OKI,Oki Airport,36.1811,133.325
JP,TTJ,Tottori Airport,35.5301,134.167
JP,YGJ,Miho-Yonago Airport,35.4922,133.236
JP,TOY,Toyama Airport,36.6483,137.188
JP,SHM,Nanki-Shirahama Airport,33.6622,135.364
JP,GAJ,Yamagata Airport (Junmachi Airport),38.4119,140.371
JP,SYO,Shonai Airport,38.8122,139.787
JP,IWK,Marine Corps Air Station Iwakuni,34.1439,132.236
JP,UBJ,Yamaguchi Ube Airport,33.93,131.279
KE,LBN,Lake Baringo Airport,0.666103,36.1042
KE,KRV,Kimwarer Airport (Kerio Valley Airport),0.319638,35.6626
KE,NBO,Jomo Kenyatta International Airport,-1.31924,36.9278
KE,GAS,Garissa Airport,-0.463508,39.6483
KE,LBK,Liboi Airport,0.348333,40.8817
KE,ASV,Amboseli Airport,-2.64505,37.2531
KE,GGM,Kakamega Airport,0.271342,34.7873
KE,KEY,Kericho Airport,-0.3899,35.2421
KE,MYD,Malindi Airport,-3.22931,40.1017
KE,VPG,Vipingo Airport,-3.80667,39.7974
KE,KIS,Kisumu International Airport,-0.086139,34.7289
KE,UKA,Ukunda Airport (Diani Airport),-4.29333,39.5711
KE,NYK,Nanyuki Airport,-0.062399,37.041
KE,KIU,Kiunga Airport,-1.74383,41.4843
KE,KWY,Kiwayu Airport,-1.96056,41.2975
KE,LAU,Manda Airport,-2.25242,40.9131
KE,NDE,Mandera Airport,3.933,41.85
KE,OYL,Moyale Airport,3.46972,39.1014
KE,RBT,Marsabit Airport,2.34425,38
KE,JJM,Mulika Lodge Airport,0.165083,38.1951
KE,BMQ,Bamburi Airport,-3.98191,39.7308
KE,MBA,Moi International Airport,-4.03483,39.5942
KE,WIL,Wilson Airport,-1.32172,36.8148
KE,NUU,Nakuru Airport,-0.298067,36.1593
KE,KEU,Keekorok Airport,-1.583,35.25
KE,MRE,Mara Serena Airport,-1.40611,35.0081
KE,ANA,Angama Airstrip,-1.27156,34.9555
KE,KTJ,Kichwa Tembo Airport,-1.2635,35.0275
KE,OLX,Olkiombo Airstrip,-1.40859,35.1107
KE,NYE,Nyeri Airport,-0.364414,36.9785
KE,UAS,Samburu Airport (Buffalo Spring Airport),0.530583,37.5342
KE,ILU,Kilaguni Airport,-2.91061,38.0652
KE,HOA,Hola Airport,-1.522,40.004
KE,EYS,Eliye Springs Airport,3.21667,35.9667
KE,KLK,Kalokol Airport (Fergusons Gulf Airport),3.49161,35.8368
KE,LKG,Lokichogio Airport,4.20412,34.3482
KE,LKU,Lake Turkana Airport,3.41667,35.8833
KE,LOK,Lodwar Airport,3.12197,35.6087
KE,LOY,Loiyangalani Airport,2.75,36.717
KE,EDL,Eldoret International Airport,0.404458,35.2389
KE,KTL,Kitale Airport,0.971989,34.9586
KE,WJR,Wajir Airport,1.73324,40.0916
KG,FRU,Manas International Airport,43.0613,74.4776
KG,OSS,Osh Airport,40.609,72.7933
KH,BBM,Battambang Airport,13.0956,103.224
KH,KZC,Kampong Chhnang Airport,12.2552,104.564
KH,KMT,Kampot Airport,10.6343,104.162
KH,KKZ,Koh Kong Airport,11.6134,102.997
KH,KTI,Kratie Airport,12.488,106.055
KH,KOS,Sihanoukville International Airport (Kaong Kang Airport),10.5797,103.637
KH,MWV,Mondulkiri Airport,12.4636,107.187
KH,PNH,Phnom Penh International Airport,11.5466,104.844
KH,TNX,Steung Treng Airport,13.5319,106.015
KH,KZD,Krakor Airport,12.5385,104.149
KH,OMY,Thbeng Meanchey Airport (Preah Vinhear Airport),13.7597,104.972
KH,RBE,Ratanakiri Airport,13.73,106.987
KH,REP,Siem Reap International Airport (Angkor Int'l),13.4107,103.813
KI,AAK,Aranuka Airport,0.185278,173.637
KI,ABF,Abaiang Atoll Airport,1.79861,173.041
KI,AEA,Abemama Atoll Airport,0.490833,173.829
KI,AIS,Arorae Island Airport,-2.61611,176.803
KI,BBG,Butaritari Atoll Airport,3.08583,172.811
KI,BEZ,Beru Island Airport,-1.35472,176.007
KI,KUC,Kuria Airport,0.218611,173.442
KI,MNK,Maiana Airport,1.00361,173.031
KI,MTK,Makin Airport,3.37444,172.992
KI,MZK,Marakei Airport,2.05861,173.271
KI,NIG,Nikunau Airport,-1.31444,176.41
KI,NON,Nonouti Airport,-0.639722,174.428
KI,OOT,Onotoa Airport,-1.79611,175.526
KI,TBF,Tabiteuea North Airport,-1.22447,174.776
KI,TMN,Tamana Airport,-2.48583,175.97
